x1,x2,y
0.1,0.2,0.4949664767887526
0.10260521042084168,0.2056112224448898,0.493706951743025
0.10521042084168337,0.21122244488977956,0.4924912484761312
0.10781563126252505,0.21683366733466936,0.49131532927727367
0.11042084168336674,0.22244488977955912,0.49017556160456055
0.11302605210420842,0.2280561122244489,0.48906866817816963
0.1156312625250501,0.2336673346693387,0.4879916842638133
0.11823647294589179,0.23927855711422846,0.48694192096617833
0.12084168336673347,0.24488977955911825,0.4859169335683694
0.12344689378757515,0.25050100200400804,0.4849144941261367
0.12605210420841684,0.2561122244488978,0.4839325676643398
0.1286573146292585,0.26172344689378757,0.4829692914350268
0.1312625250501002,0.26733466933867733,0.48202295678728735
0.13386773547094188,0.27294589178356715,0.4810919932730174
0.13647294589178355,0.2785571142284569,0.48017495467330756
0.13907815631262524,0.28416833667334673,0.47927050667996796
0.14168336673346693,0.2897795591182365,0.47837741600783595
0.14428857715430862,0.29539078156312626,0.47749454074759884
0.14689378757515031,0.301002004008016,0.4766208217972474
0.14949899799599198,0.30661322645290584,0.4757552752339703
0.15210420841683367,0.3122244488977956,0.47489698550817216
0.15470941883767536,0.31783567134268537,0.47404509935800254
0.15731462925851702,0.3234468937875752,0.4731988203568934
0.15991983967935872,0.32905811623246495,0.47235740401853465
0.1625250501002004,0.3346693386773547,0.47152015339384973
0.16513026052104207,0.3402805611222445,0.4706864151031766
0.16773547094188376,0.34589178356713424,0.46985557575421977
0.17034068136272545,0.35150300601202406,0.4690270587026559
0.17294589178356712,0.3571142284569139,0.4682003211176984
0.1755511022044088,0.36272545090180364,0.46737485131958495
0.1781563126252505,0.3683366733466934,0.466550166359983
0.18076152304609217,0.37394789579158316,0.4657258098197879
0.18336673346693386,0.3795591182364729,0.4649013498018086
0.18597194388777555,0.38517034068136274,0.4640763770984543
0.1885771543086172,0.3907815631262525,0.4632505035168265
0.1911823647294589,0.3963927855711423,0.46242336034560644
0.1937875751503006,0.4020040080160321,0.46159459694987687
0.19639278557114226,0.40761523046092185,0.4607638794815379
0.19899799599198395,0.4132264529058116,0.45993088969432316
0.20160320641282564,0.4188376753507014,0.45909532385359336
0.2042084168336673,0.4244488977955912,0.4582568917321308
0.206813627254509,0.43006012024048096,0.4574153156840686
0.2094188376753507,0.4356713426853708,0.4565703297899003
0.21202404809619235,0.44128256513026054,0.4557216790662351
0.21462925851703404,0.4468937875751503,0.4548691187345977
0.21723446893787574,0.45250501002004007,0.45401241354413646
0.2198396793587174,0.4581162324649299,0.45315133714361094
0.22244488977955912,0.46372745490981965,0.45228567149847315
0.22505010020040078,0.4693386773547094,0.45141520634925847
0.22765531062124247,0.47494989979959923,0.4505397387078621
0.23026052104208414,0.480561122244489,0.44965907238859293
0.23286573146292583,0.48617234468937875,0.4487730175711862
0.23547094188376752,0.4917835671342685,0.4478813903932117
0.23807615230460918,0.49739478957915834,0.4469840125695464
0.24068136272545088,0.503006012024048,0.44608071103679003
0.24328657314629257,0.5086172344689379,0.44517131762068274
0.24589178356713423,0.5142284569138277,0.44425566872476335
0.24849699398797592,0.5198396793587174,0.44333360503864855
0.2511022044088176,0.5254509018036072,0.4424049712644579
0.2537074148296593,0.531062124248497,0.4414696158600329
0.25631262525050097,0.5366733466933868,0.440527390797709
0.25891783567134263,0.5422845691382765,0.4395781513375052
0.26152304609218435,0.5478957915831664,0.43862175581368495
0.264128256513026,0.5535070140280561,0.437658065433731
0.2667334669338677,0.5591182364729459,0.436686944088851
0.2693386773547094,0.5647294589178357,0.43570825817519915
0.27194388777555106,0.5703406813627254,0.43472187642506765
0.2745490981963927,0.5759519038076153,0.4337276697473556
0.27715430861723445,0.581563126252505,0.43272551107667906
0.2797595190380761,0.5871743486973948,0.4317152752305289
0.2823647294589178,0.5927855711422846,0.43069683877394
0.2849699398797595,0.5983967935871743,0.42967007989115813
0.2875751503006012,0.6040080160320641,0.4286348782638449
0.2901803607214428,0.6096192384769539,0.4275911149553848
0.29278557114228454,0.6152304609218437,0.42653867230089504
0.29539078156312626,0.6208416833667334,0.4254774338025627
0.29799599198396787,0.6264529058116233,0.42440728402996564
0.3006012024048096,0.632064128256513,0.42332810852505737
0.3032064128256513,0.6376753507014028,0.4222397937115106
0.3058116232464929,0.6432865731462926,0.4211422268081466
0.30841683366733463,0.6488977955911823,0.42003529574618986
0.31102204408817635,0.6545090180360722,0.41891888909010216
0.31362725450901796,0.6601202404809619,0.4177928959617767
0.3162324649298597,0.6657314629258517,0.41665720596787476
0.3188376753507014,0.6713426853707415,0.41551170913011504
0.321442885771543,0.6769539078156313,0.41435629581832384
0.3240480961923847,0.6825651302605211,0.41319085668608174
0.32665330661322645,0.6881763527054108,0.41201528260879944
0.32925851703406805,0.6937875751503007,0.4108294646240735
0.3318637274549098,0.6993987975951903,0.4096332938741848
0.3344689378757515,0.7050100200400802,0.4084266615505965
0.33707414829659316,0.71062124248497,0.40720945884033993
0.3396793587174348,0.7162324649298597,0.4059815768741598
0.34228456913827654,0.7218436873747496,0.40474290667631463
0.3448897795591182,0.7274549098196392,0.4034933391159283
0.34749498997995987,0.7330661322645291,0.40223276485979254
0.3501002004008016,0.7386773547094188,0.4009610743265317
0.3527054108216432,0.7442885771543086,0.39967815764203907
0.3553106212424849,0.7498997995991985,0.39838390459610906
0.35791583166332663,0.7555110220440882,0.39707820460018
0.36052104208416824,0.761122244488978,0.3957609466461217
0.36312625250500996,0.7667334669338677,0.3944320192659954
0.3657314629258517,0.7723446893787576,0.3930913104927201
0.3683366733466933,0.7779559118236472,0.3917387078215865
0.370941883767535,0.7835671342685371,0.3903740981725555
0.3735470941883767,0.789178356713427,0.38899736785329075
0.37615230460921834,0.7947895791583166,0.3876084025228676
0.37875751503006005,0.8004008016032065,0.38620708715611113
0.3813627254509018,0.8060120240480961,0.3847933060085154
0.3839679358717434,0.811623246492986,0.38336694258169557
0.3865731462925851,0.8172344689378757,0.3819278795893358
0.3891783567134268,0.8228456913827655,0.38047599892358186
0.39178356713426843,0.8284569138276554,0.37901118162185043
0.39438877755511015,0.8340681362725451,0.3775333078340077
0.39699398797595187,0.8396793587174349,0.3760422567898858
0.3995991983967936,0.8452905811623246,0.37453790676710363
0.4022044088176352,0.8509018036072145,0.37302013505915427
0.4048096192384769,0.8565130260521041,0.37148881794373323
0.40741482965931863,0.862124248496994,0.3699438306512698
0.41002004008016024,0.8677354709418839,0.36838504733364014
0.41262525050100196,0.8733466933867735,0.3668123410330274
0.4152304609218437,0.8789579158316634,0.3652255836509034
0.4178356713426853,0.884569138276553,0.36362464591710875
0.420440881763527,0.8901803607214429,0.36200939735899995
0.4230460921843687,0.8957915831663326,0.3603797062706451
0.42565130260521034,0.9014028056112224,0.35873543968203847
0.42825651302605205,0.9070140280561123,0.35707646332831744
0.4308617234468938,0.912625250501002,0.3554026416189511
0.4334669338677354,0.9182364729458918,0.353713837606886
0.4360721442885771,0.9238476953907815,0.3520099129576252
0.4386773547094188,0.9294589178356714,0.3502907279182161
0.44128256513026043,0.935070140280561,0.3485561412861342
0.44388777555110215,0.9406813627254509,0.34680601037803505
0.44649298597194387,0.9462925851703408,0.345040190998361
0.4490981963927855,0.9519038076152304,0.34325853740778073
0.4517034068136272,0.9575150300601203,0.3414609022914417
0.4543086172344689,0.9631262525050099,0.3396471367270217
0.4569138276553105,0.9687374749498998,0.33781709015255473
0.45951903807615224,0.9743486973947895,0.3359706103340204
0.46212424849699396,0.9799599198396793,0.3341075433326728
0.46472945891783557,0.9855711422845692,0.33222773347209517
0.4673346693386773,0.9911823647294589,0.33033102330496295
0.469939879759519,0.9967935871743487,0.32841725357949475
0.4725450901803606,1.0024048096192384,0.32648626320557855
0.47515030060120234,1.0080160320641283,0.3245378892205535
0.47775551102204405,1.0136272545090181,0.32257196675463
0.48036072144288566,1.0192384769539078,0.3205883289959336
0.4829659318637274,1.0248496993987977,0.3185868071551535
0.4855711422845691,1.0304609218436873,0.31656723042977997
0.4881763527054107,1.0360721442885772,0.31452942596791444
0.49078156312625243,1.0416833667334668,0.3124732188316344
0.49338677354709415,1.0472945891783567,0.31039843195989614
0.49599198396793576,1.0529058116232466,0.30830488613095947
0.4985971943887775,1.0585170340681362,0.30619239992431774
0.5012024048096192,1.0641282565130261,0.30406078968211225
0.5038076152304608,1.0697394789579158,0.3019098694700214
0.5064128256513025,1.0753507014028056,0.2997394510375979
0.5090180360721442,1.0809619238476953,0.2975493437780455
0.5116232464929859,1.0865731462925852,0.29533935468741
0.5142284569138276,1.092184368737475,0.29310928832317384
0.5168336673346693,1.0977955911823647,0.2908589467622295
0.5194388777555109,1.1034068136272546,0.2885881295582182
0.5220440881763526,1.1090180360721442,0.2862966336982156
0.5246492985971943,1.114629258517034,0.2839842535587404
0.5272545090180359,1.1202404809619237,0.2816507808610753
0.5298597194388777,1.1258517034068136,0.2792960046258738
0.5324649298597194,1.1314629258517035,0.27691971112703784
0.535070140280561,1.1370741482965931,0.27452168384484466
0.5376753507014027,1.142685370741483,0.27210170341830264
0.5402805611222444,1.1482965931863727,0.2696595475967182
0.542885771543086,1.1539078156312625,0.2671949911904487
0.5454909819639278,1.1595190380761522,0.26470780602082616
0.5480961923847695,1.165130260521042,0.26219776086922303
0.5507014028056111,1.170741482965932,0.25966462142524604
0.5533066132264528,1.1763527054108216,0.2571081502340295
0.5559118236472945,1.1819639278557115,0.2545281066426082
0.5585170340681361,1.1875751503006011,0.2519242467453483
0.5611222444889779,1.193186372745491,0.24929632332840793
0.5637274549098196,1.1987975951903806,0.24664408581320968
0.5663326653306613,1.2044088176352705,0.24396728019889374
0.5689378757515029,1.2100200400801602,0.24126564900373298
0.5715430861723446,1.21563126252505,0.2385389312054795
0.5741482965931863,1.22124248496994,0.23578686218061942
0.5767535070140279,1.2268537074148296,0.23300917364250812
0.5793587174348697,1.2324649298597194,0.23020559357835776
0.5819639278557114,1.238076152304609,0.2273758461850524
0.584569138276553,1.243687374749499,0.22451965180375733
0.5871743486973947,1.2492985971943886,0.22163672685329858
0.5897795591182364,1.2549098196392785,0.218726783762278
0.592384769539078,1.2605210420841684,0.21578953089989775
0.5949899799599198,1.266132264529058,0.21282467250545972
0.5975951903807615,1.271743486973948,0.20983190861650836
0.6002004008016031,1.2773547094188376,0.20681093499558695
0.6028056112224448,1.2829659318637274,0.20376144305556915
0.6054108216432864,1.288577154308617,0.2006831197835363
0.6080160320641281,1.294188376753507,0.19757564766316071
0.6106212424849699,1.2997995991983968,0.1944387045955633
0.6132264529058115,1.3054108216432865,0.19127196381860476
0.6158316633266532,1.3110220440881764,0.18807509382457444
0.6184368737474949,1.316633266533066,0.18484775827623903
0.6210420841683365,1.3222444889779559,0.18158961592120762
0.6236472945891782,1.3278557114228455,0.17830032050457742
0.6262525050100199,1.3334669338677354,0.17497952067981287
0.6288577154308616,1.3390781563126253,0.17162685991781992
0.6314629258517033,1.344689378757515,0.1682419764141689
0.634068136272545,1.3503006012024048,0.16482450299441995
0.6366733466933866,1.3559118236472945,0.1613740670175086
0.6392785571142283,1.3615230460921843,0.1578902902771388
0.64188376753507,1.367134268537074,0.15437278890113953
0.6444889779559116,1.3727454909819639,0.15082117324872987
0.6470941883767534,1.3783567134268537,0.14723504780564672
0.6496993987975951,1.3839679358717434,0.14361401107707697
0.6523046092184367,1.3895791583166333,0.1399576554783428
0.6549098196392784,1.395190380761523,0.13626556722328556
0.6575150300601201,1.4008016032064128,0.13253732621028663
0.6601202404809617,1.4064128256513024,0.128772505905872
0.6627254509018035,1.4120240480961923,0.12497067322583506
0.6653306613226452,1.4176352705410822,0.12113138841382011
0.6679358717434868,1.4232464929859718,0.11725420491729945
0.6705410821643285,1.4288577154308617,0.11333866926087967
0.6731462925851702,1.4344689378757514,0.1093843209168718
0.6757515030060118,1.4400801603206412,0.10539069217305197
0.6783567134268536,1.4456913827655309,0.1013573079975466
0.6809619238476953,1.4513026052104208,0.09728368590076349
0.6835671342685369,1.4569138276553106,0.09316933579429937
0.6861723446893786,1.4625250501002003,0.08901375984674187
0.6887775551102203,1.4681362725450902,0.08481645233628829
0.691382765531062,1.4737474949899798,0.08057689950010138
0.6939879759519036,1.4793587174348697,0.07629457938031341
0.6965931863727454,1.4849699398797593,0.07196896166659777
0.6991983967935871,1.4905811623246492,0.06759950753521296
0.7018036072144287,1.496192384769539,0.06318566948443352
0.7044088176352704,1.5018036072144287,0.058726891166268974
0.7070140280561121,1.5074148296593186,0.05422260721437525
0.7096192384769537,1.5130260521042083,0.049672243068061284
0.7122244488977955,1.5186372745490981,0.04507521479228293
0.7148296593186372,1.524248496993988,0.04043092889352425
0.7174348697394788,1.5298597194388777,0.035738782131452505
0.7200400801603205,1.5354709418837675,0.03099816132623676
0.7226452905811622,1.5410821643286572,0.026208443161416305
0.7252505010020038,1.546693386773547,0.021368993982195432
0.7278557114228456,1.5523046092184367,0.016479169589048027
0.7304609218436873,1.5579158316633266,0.011538315026499435
0.7330661322645289,1.5635270541082165,0.006545764366961891
0.7356713426853706,1.5691382765531061,0.0015008404894845916
0.7382765531062123,1.574749498997996,-0.0035971451467176536
0.7408817635270539,1.5803607214428856,-0.008748892734097314
0.7434869739478956,1.5859719438877755,-0.013955114354120206
0.7460921843687374,1.5915831663326652,-0.019216534220269563
0.748697394789579,1.597194388777555,-0.024533888926870303
0.7513026052104207,1.602805611222445,-0.02990792770388784
0.7539078156312624,1.6084168336673346,-0.03533941267787196
0.756513026052104,1.6140280561122244,-0.04082911913921461
0.7591182364729457,1.619639278557114,-0.04637783581589557
0.7617234468937875,1.625250501002004,-0.05198636515390268
0.7643286573146291,1.6308617234468936,-0.05765552360450777
0.7669338677354708,1.6364729458917835,-0.06338614191859805
0.7695390781563125,1.6420841683366734,-0.06917906544825603
0.7721442885771541,1.647695390781563,-0.07503515445579881
0.7747494989979958,1.653306613226453,-0.08095528443048762
0.7773547094188376,1.6589178356713425,-0.08694034641312379
0.7799599198396792,1.6645290581162324,-0.09299124732876349
0.7825651302605209,1.670140280561122,-0.09910891032777813
0.7851703406813626,1.675751503006012,-0.10529427513550818
0.7877755511022042,1.6813627254509018,-0.11154829841075307
0.7903807615230459,1.6869739478957915,-0.11787195411335996
0.7929859719438876,1.6925851703406813,-0.12426623388117461
0.7955911823647293,1.698196392785571,-0.1307321474166267
0.798196392785571,1.7038076152304609,-0.137270722883239
0.8008016032064127,1.7094188376753505,-0.1438830073123462
0.8034068136272543,1.7150300601202404,-0.15057006702033301
0.806012024048096,1.7206412825651303,-0.1573329880366989
0.8086172344689377,1.72625250501002,-0.16417287654327617
0.8112224448897793,1.7318637274549098,-0.17109085932493603
0.8138276553106211,1.7374749498997994,-0.17808808423212466
0.8164328657314628,1.7430861723446893,-0.18516572065559214
0.8190380761523044,1.748697394789579,-0.19232496001367824
0.8216432865731461,1.7543086172344688,-0.19956701625254364
0.8242484969939878,1.7599198396793587,-0.20689312635973525
0.8268537074148294,1.7655310621242484,-0.21430455089150052
0.8294589178356712,1.7711422845691382,-0.22180257451427268
0.8320641282565129,1.776753507014028,-0.22938850656076107
0.8346693386773545,1.7823647294589178,-0.2370636816011075
0.8372745490981962,1.7879759519038076,-0.24482946002957032
0.8398797595190379,1.7935871743486973,-0.2526872286672278
0.8424849699398795,1.7991983967935872,-0.2606384013812019
0.8450901803607213,1.8048096192384768,-0.2686844197209219
0.847695390781563,1.8104208416833667,-0.276826753571971
0.8503006012024047,1.8160320641282564,-0.28506690182807126
0.8529058116232463,1.8216432865731462,-0.2934063930817898
0.855511022044088,1.827254509018036,-0.3018467863345615
0.8581162324649297,1.8328657314629258,-0.31038967172665477
0.8607214428857713,1.8384769539078156,-0.3190366712877226
0.8633266533066131,1.8440881763527053,-0.327789439708605
0.8659318637274548,1.8496993987975952,-0.3366496651350803
0.8685370741482964,1.8553106212424848,-0.34561906998427716
0.8711422845691381,1.8609218436873747,-0.35469941178449926
0.8737474949899798,1.8665330661322646,-0.3638924840392267
0.8763527054108214,1.8721442885771542,-0.37320011711610246
0.8789579158316632,1.877755511022044,-0.3826241791617335
0.8815631262525049,1.8833667334669337,-0.3921665770431638
0.8841683366733465,1.8889779559118236,-0.4018292573169239
0.8867735470941882,1.8945891783567133,-0.4116142072265774
0.8893787575150299,1.9002004008016031,-0.4215234557297352
0.8919839679358715,1.905811623246493,-0.4315590745555362
0.8945891783567133,1.9114228456913827,-0.44172317929363475
0.897194388777555,1.9170340681362725,-0.4520179305157795
0.8997995991983966,1.9226452905811622,-0.46244553493109636
0.9024048096192383,1.928256513026052,-0.4730082465762572
0.90501002004008,1.9338677354709417,-0.48370836804172795
0.9076152304609216,1.9394789579158316,-0.4945482517353733
0.9102204408817633,1.9450901803607215,-0.5055303011847143
0.9128256513026051,1.950701402805611,-0.5166569723792069
0.9154308617234467,1.956312625250501,-0.5279307751539586
0.9180360721442884,1.9619238476953906,-0.539354274616348
0.9206412825651301,1.9675350701402805,-0.5509300926170897
0.9232464929859717,1.9731462925851702,-0.562660909267328
0.9258517034068134,1.97875751503006,-0.574549464503428
0.9284569138276552,1.98436873747495,-0.5865985597011807
0.9310621242484968,1.9899799599198396,-0.5988110593412266
0.9336673346693385,1.9955911823647294,-0.6111898927275687
0.9362725450901802,2.0012024048096193,-0.6237380557611145
0.9388777555110218,2.006813627254509,-0.6364586127702909
0.9414829659318635,2.0124248496993986,-0.6493546984008355
0.9440881763527053,2.0180360721442887,-0.6624295195669728
0.9466933867735469,2.0236472945891784,-0.6756863574662667
0.9492985971943886,2.029258517034068,-0.6891285696605558
0.9519038076152303,2.034869739478958,-0.7027595922254487
0.9545090180360719,2.0404809619238478,-0.7165829419709941
0.9571142284569136,2.0460921843687374,-0.7306022187362444
0.9597194388777553,2.051703406813627,-0.7448211077605299
0.962324649298597,2.057314629258517,-0.7592433821344104
0.9649298597194387,2.062925851703407,-0.773872905333385
0.9675350701402804,2.0685370741482965,-0.7887136338375822
0.970140280561122,2.0741482965931866,-0.8037696198407854
0.9727454909819637,2.079759519038076,-0.8190450140523091
0.9753507014028054,2.085370741482966,-0.8345440685953968
0.977955911823647,2.090981963927856,-0.8502711400059618
0.9805611222444888,2.0965931863727456,-0.8662306923356815
0.9831663326653305,2.1022044088176353,-0.8824273003636329
0.9857715430861721,2.107815631262525,-0.8988656529208353
0.9883767535070138,2.113426853707415,-0.915550556332287
0.9909819639278555,2.1190380761523047,-0.9324869379812658
0.9935871743486971,2.1246492985971943,-0.9496798500009253
0.9961923847695389,2.1302605210420844,-0.9671344730983996
0.9987975951903806,2.135871743486974,-0.9848561205169138
1.0014028056112223,2.1414829659318637,-1.002850242141648
1.004008016032064,2.1470941883767534,-1.0211224287553542
1.0066132264529057,2.1527054108216435,-1.0396784164500337
1.0092184368737473,2.158316633266533,-1.0585240912012643
1.011823647294589,2.1639278557114228,-1.0776654936121122
1.0144288577154308,2.169539078156313,-1.0971088238338549
1.0170340681362724,2.1751503006012025,-1.1168604466711227
1.019639278557114,2.180761523046092,-1.1369268968794495
1.0222444889779558,2.186372745490982,-1.1573148846635648
1.0248496993987974,2.191983967935872,-1.1780313013852257
1.027454909819639,2.1975951903807616,-1.1990832254897883
1.0300601202404809,2.203206412825651,-1.2204779286612033
1.0326653306613225,2.2088176352705413,-1.2422228822155703
1.035270541082164,2.214428857715431,-1.264325763743938
1.037875751503006,2.2200400801603206,-1.2867944640155597
1.0404809619238475,2.2256513026052107,-1.309637094153377
1.0430861723446891,2.2312625250501004,-1.3328619930941286
1.045691382765531,2.23687374749499,-1.356477735346121
1.0482965931863726,2.24248496993988,-1.3804931390583497
1.0509018036072142,2.2480961923847698,-1.4049172744154088
1.053507014028056,2.2537074148296594,-1.4297594723733784
1.0561122244488976,2.259318637274549,-1.4550293337526499
1.0587174348697392,2.264929859719439,-1.4807367387045662
1.061322645290581,2.270541082164329,-1.5068918565695806
1.0639278557114227,2.2761523046092185,-1.5335051561456632
1.0665330661322643,2.2817635270541086,-1.560587416386652
1.0691382765531061,2.287374749498998,-1.5881497375513374
1.0717434869739477,2.292985971943888,-1.6162035528252232
1.0743486973947893,2.2985971943887775,-1.6447606404381054
1.0769539078156312,2.3042084168336676,-1.6738331363018986
1.0795591182364728,2.3098196392785573,-1.7034335471945075
1.0821643286573144,2.315430861723447,-1.733574764517035
1.0847695390781562,2.321042084168337,-1.7642700786530867
1.0873747494989978,2.3266533066132267,-1.7955331939606414
1.0899799599198394,2.3322645290581163,-1.8273782444287179
1.0925851703406813,2.337875751503006,-1.8598198100328585
1.0951903807615229,2.343486973947896,-1.892872933825508
1.0977955911823645,2.3490981963927857,-1.926553139799459
1.1004008016032063,2.3547094188376754,-1.9608764515647852
1.103006012024048,2.3603206412825655,-1.9958594118820776
1.1056112224448897,2.365931863727455,-2.0315191030973963
1.1082164328657313,2.3715430861723448,-2.067873168527068
1.110821643286573,2.3771543086172344,-2.1049398348433837
1.1134268537074148,2.3827655310621245,-2.1427379355153726
1.1160320641282564,2.388376753507014,-2.181286935362176
1.118637274549098,2.393987975951904,-2.2206069562801347
1.1212424849699398,2.399599198396794,-2.2607188042084543
1.1238476953907814,2.4052104208416836,-2.30164399740247
1.126452905811623,2.4108216432865732,-2.3434047960879045
1.1290581162324649,2.416432865731463,-2.386024233574138
1.1316633266533065,2.422044088176353,-2.4295261489096047
1.134268537074148,2.4276553106212426,-2.473935221167784
1.13687374749499,2.4332665330661323,-2.5192770054580778
1.1394789579158315,2.4388777555110224,-2.5655779707619817
1.1420841683366731,2.444488977955912,-2.612865539701744
1.144689378757515,2.4501002004008017,-2.661168130355815
1.1472945891783566,2.4557114228456913,-2.7105152002430426
1.1498997995991982,2.4613226452905814,-2.7609372926059965
1.15250501002004,2.466933867735471,-2.812466085132573
1.1551102204408816,2.4725450901803607,-2.865134441264777
1.1577154308617232,2.478156312625251,-2.9189764642538565
1.160320641282565,2.4837675350701405,-2.9740275541321464
1.1629258517034067,2.48937875751503,-3.0303244677840957
1.1655310621242483,2.49498997995992,-3.0879053823118845
1.1681362725450901,2.50060120240481,-3.14680996190515
1.1707414829659317,2.5062124248496995,-3.2070794284395183
1.1733466933867733,2.511823647294589,-3.2687566360451523
1.1759519038076152,2.5174348697394793,-3.33188614990419
1.1785571142284568,2.523046092184369,-3.3965143295553513
1.1811623246492984,2.5286573146292586,-3.462689417004894
1.1837675350701402,2.5342685370741482,-3.5304616299656533
1.1863727454909818,2.5398797595190383,-3.599883260570628
1.1889779559118234,2.545490981963928,-3.671008779934252
1.1915831663326653,2.5511022044088176,-3.743894948963587
1.1941883767535069,2.5567134268537077,-3.8186009358531683
1.1967935871743485,2.5623246492985974,-3.8951884407318222
1.1993987975951903,2.567935871743487,-3.973721827967122
1.202004008016032,2.5735470941883767,-4.0542682666740495
1.2046092184368735,2.579158316633267,-4.136897880019149
1.2072144288577153,2.5847695390781564,-4.221683903959977
1.209819639278557,2.590380761523046,-4.308702856113113
1.2124248496993986,2.595991983967936,-4.398034715502138
1.2150300601202404,2.601603206412826,-4.489763114000695
1.217635270541082,2.6072144288577155,-4.583975540355888
1.2202404809619236,2.612825651302605,-4.680763557753678
1.2228456913827654,2.6184368737474952,-4.780223035972293
1.225450901803607,2.624048096192385,-4.882454399262055
1.2280561122244487,2.6296593186372745,-4.987562891191951
1.2306613226452905,2.6352705410821646,-5.095658857815065
1.233266533066132,2.6408817635270543,-5.2068580506286475
1.2358717434869737,2.646492985971944,-5.321281950940891
1.2384769539078155,2.6521042084168336,-5.439058117406689
1.2410821643286571,2.6577154308617237,-5.560320558661267
1.2436873747494988,2.6633266533066133,-5.685210133164607
1.2462925851703406,2.668937875751503,-5.8138749785736525
1.2488977955911822,2.674549098196393,-5.946470973185504
1.2515030060120238,2.6801603206412827,-6.083162232246414
1.2541082164328656,2.6857715430861724,-6.22412164220078
1.2567134268537072,2.691382765531062,-6.3695314362655004
1.2593186372745488,2.696993987975952,-6.51958381506222
1.2619238476953907,2.702605210420842,-6.6744816164268945
1.2645290581162323,2.7082164328657314,-6.83443903894921
1.267134268537074,2.7138276553106215,-6.999682424278528
1.2697394789579157,2.719438877755511,-7.170451103775827
1.2723446893787573,2.725050100200401,-7.3469983157005885
1.2749498997995992,2.7306613226452905,-7.529592199805921
1.2775551102204408,2.7362725450901806,-7.71851687698612
1.2801603206412824,2.7418837675350702,-7.914073622489779
1.2827655310621242,2.74749498997996,-8.116582142192536
1.2853707414829658,2.75310621242485,-8.326381962533008
1.2879759519038074,2.7587174348697396,-8.54383394597264
1.2905811623246493,2.7643286573146293,-8.769321945266402
1.2931863727454909,2.769939879759519,-9.003254611452654
1.2957915831663325,2.775551102204409,-9.246067372317457
1.2983967935871743,2.7811623246492987,-9.498224600195122
1.301002004008016,2.7867735470941883,-9.760221990375877
1.3036072144288575,2.7923847695390784,-10.032589174150138
1.3062124248496993,2.797995991983968,-10.315892593685579
1.308817635270541,2.8036072144288577,-10.610738669575797
1.3114228456913826,2.809218436873748,-10.917777296097489
1.3140280561122244,2.8148296593186375,-11.2377057040636
1.316633266533066,2.820440881763527,-11.57127273677702
1.3192384769539076,2.826052104208417,-11.919283591108329
1.3218436873747494,2.831663326653307,-12.282605083307914
1.324448897795591,2.8372745490981965,-12.662171508012515
1.3270541082164327,2.842885771543086,-13.058991169259047
1.3296593186372745,2.8484969939879763,-13.4741536744595
1.332264529058116,2.854108216432866,-13.908838096573659
1.3348697394789577,2.8597194388777556,-14.364322126565689
1.3374749498997995,2.8653306613226452,-14.841992358167625
1.3400801603206411,2.8709418837675353,-15.343355870643231
1.3426853707414828,2.876553106212425,-15.87005330343557
1.3452905811623246,2.8821643286573146,-16.42387365027427
